id_item,id_pedido,cod_produto,desc_produto,qtd_pedida,preco_unitario,dt_criacao
2190,898,SKU-0029,Material PGS 9 EF,23,246.72,2024-06-09 00:00:00
2191,899,SKU-0031,Material PGS 1 EF,114,66.83,2023-02-08 00:00:00
2192,900,SKU-0053,Material COC 4 EF,33,118.86,2022-01-30 00:00:00
2193,900,SKU-0044,Material PGS 3 EF,157,76.51,2022-01-30 00:00:00
2194,901,SKU-0903,Material NSE 1 EF,78,221.46,2023-01-20 00:00:00
2195,901,SKU-0017,Material Isaac 9 EF,191,221.27,2023-01-20 00:00:00
2196,902,SKU-0023,Material PGS 9 EF,105,88.0,2025-05-10 00:00:00
2197,902,SKU-0038,Material NSE 2 EF,127,156.6,2025-05-10 00:00:00
2198,902,SKU-0901,Material NSE 3 EM,51,126.75,2025-05-10 00:00:00
2199,903,SKU-0023,Material COC 5 EF,184,200.78,2025-12-06 00:00:00
2200,904,SKU-0907,Material PGS 3 EF,187,124.84,2022-01-15 00:00:00
2201,905,SKU-0044,Material COC 5 EF,121,128.94,2025-07-06 00:00:00
2202,905,SKU-0018,Material PGS 8 EF,30,82.37,2025-07-06 00:00:00
2203,906,SKU-0037,Material PGS 2 EF,190,141.0,2024-03-25 00:00:00
2204,906,SKU-0010,Material PGS 8 EF,179,26.04,2024-03-25 00:00:00
2205,906,SKU-0031,Material NSE 2 EM,14,186.75,2024-03-25 00:00:00
2206,906,SKU-0047,Material COC 1 EF,150,57.77,2024-03-25 00:00:00
2207,907,SKU-0047,Material NSE 2 EF,184,239.44,2024-12-15 00:00:00
2208,907,SKU-0906,Material COC 6 EF,110,64.32,2024-12-15 00:00:00
2209,907,SKU-0037,Material SAE 1 EM,61,110.96,2024-12-15 00:00:00
2210,908,SKU-0048,Material SAE 7 EF,38,21.16,2025-08-01 00:00:00
2211,908,SKU-0018,Material COC 7 EF,111,160.78,2025-08-01 00:00:00
2212,908,SKU-0040,Material COC 3 EF,49,26.02,2025-08-01 00:00:00
2213,908,SKU-0012,Material SAE 8 EF,68,118.46,2025-08-01 00:00:00
2214,909,SKU-0021,Material COC 8 EF,132,31.33,2023-05-28 00:00:00
2215,909,SKU-0018,Material SAE 4 EF,169,95.3,2023-05-28 00:00:00
2216,909,SKU-0021,Material SAE 8 EF,46,189.56,2023-05-28 00:00:00
2217,909,SKU-0053,Material SAE 6 EF,66,160.59,2023-05-28 00:00:00
2218,910,SKU-0020,Material Isaac 9 EF,153,56.41,2024-11-13 00:00:00
2219,910,SKU-0053,Material PGS 1 EM,131,154.52,2024-11-13 00:00:00
2220,910,SKU-0022,Material NSE 1 EM,135,49.73,2024-11-13 00:00:00
2221,910,SKU-0904,Material PGS 1 EF,82,158.48,2024-11-13 00:00:00
2222,911,SKU-0903,Material SAE 7 EF,131,100.59,2024-08-12 00:00:00
2223,912,SKU-0021,Material PGS 2 EF,198,48.5,2024-08-14 00:00:00
2224,912,SKU-0038,Material Isaac 9 EF,118,134.29,2024-08-14 00:00:00
2225,913,SKU-0041,Material COC 9 EF,17,98.18,2022-11-06 00:00:00
2226,914,SKU-0036,Material NSE 1 EM,113,56.43,2022-10-26 00:00:00
2227,915,SKU-0013,Material PGS 6 EF,132,150.55,2025-07-04 00:00:00
2228,915,SKU-0907,Material NSE 7 EF,32,167.14,2025-07-04 00:00:00
2229,915,SKU-0029,Material Isaac 8 EF,119,235.51,2025-07-04 00:00:00
2230,916,SKU-0053,Material COC 2 EM,174,150.47,2022-10-07 00:00:00
2231,916,SKU-0056,Material COC 3 EF,38,197.73,2022-10-07 00:00:00
2232,916,SKU-0900,Material NSE 3 EM,35,89.63,2022-10-07 00:00:00
2233,916,SKU-0028,Material NSE 2 EM,155,207.08,2022-10-07 00:00:00
2234,917,SKU-0030,Material Isaac 5 EF,48,205.4,2024-03-25 00:00:00
2235,917,SKU-0042,Material Isaac 7 EF,82,116.02,2024-03-25 00:00:00
2236,917,SKU-0007,Material SAE 2 EM,129,199.75,2024-03-25 00:00:00
2237,917,SKU-0004,Material PGS 1 EM,66,181.69,2024-03-25 00:00:00
2238,918,SKU-0906,Material NSE 1 EM,165,91.78,2024-12-11 00:00:00
2239,919,SKU-0005,Material SAE 3 EM,127,25.87,2024-02-05 00:00:00
2240,919,SKU-0036,Material COC 2 EF,153,201.94,2024-02-05 00:00:00
2241,919,SKU-0031,Material SAE 2 EM,93,233.27,2024-02-05 00:00:00
2242,919,SKU-0900,Material NSE 3 EM,191,249.03,2024-02-05 00:00:00
2243,920,SKU-0048,Material NSE 7 EF,60,135.08,2023-07-18 00:00:00
2244,920,SKU-0011,Material SAE 6 EF,54,197.06,2023-07-18 00:00:00
2245,921,SKU-0023,Material SAE 7 EF,57,36.93,2022-06-13 00:00:00
2246,921,SKU-0026,Material COC 9 EF,174,230.99,2022-06-13 00:00:00
2247,921,SKU-0900,Material Isaac 2 EF,149,179.87,2022-06-13 00:00:00
2248,922,SKU-0017,Material NSE 9 EF,92,166.4,2024-01-11 00:00:00
2249,922,SKU-0030,Material NSE 2 EF,176,195.79,2024-01-11 00:00:00
2250,922,SKU-0028,Material COC 3 EF,99,33.2,2024-01-11 00:00:00
2251,922,SKU-0026,Material SAE 1 EM,47,72.41,2024-01-11 00:00:00
2252,923,SKU-0053,Material Isaac 1 EF,172,108.74,2024-07-06 00:00:00
2253,924,SKU-0037,Material SAE 4 EF,108,86.58,2025-03-16 00:00:00
2254,924,SKU-0018,Material PGS 2 EF,12,213.89,2025-03-16 00:00:00
2255,924,SKU-0009,Material NSE 7 EF,24,81.85,2025-03-16 00:00:00
2256,924,SKU-0042,Material NSE 2 EM,136,143.19,2025-03-16 00:00:00
2257,925,SKU-0059,Material PGS 8 EF,146,223.1,2022-03-14 00:00:00
2258,925,SKU-0043,Material Isaac 9 EF,93,21.58,2022-03-14 00:00:00
2259,925,SKU-0010,Material SAE 6 EF,183,23.53,2022-03-14 00:00:00
2260,926,SKU-0909,Material COC 3 EF,86,194.22,2022-08-28 00:00:00
2261,927,SKU-0038,Material PGS 3 EF,79,245.5,2024-06-20 00:00:00
2262,927,SKU-0902,Material SAE 6 EF,99,168.17,2024-06-20 00:00:00
2263,928,SKU-0058,Material PGS 1 EF,182,183.33,2023-04-20 00:00:00
2264,928,SKU-0011,Material Isaac 8 EF,192,167.99,2023-04-20 00:00:00
2265,928,SKU-0006,Material SAE 7 EF,146,206.37,2023-04-20 00:00:00
2266,928,SKU-0004,Material SAE 7 EF,165,88.16,2023-04-20 00:00:00
2267,929,SKU-0047,Material NSE 3 EM,152,24.59,2025-04-07 00:00:00
2268,929,SKU-0040,Material Isaac 2 EF,149,70.13,2025-04-07 00:00:00
2269,929,SKU-0026,Material SAE 1 EM,61,157.55,2025-04-07 00:00:00
2270,929,SKU-0006,Material SAE 3 EM,129,175.77,2025-04-07 00:00:00
2271,930,SKU-0010,Material COC 5 EF,153,198.07,2024-12-13 00:00:00
2272,931,SKU-0003,Material SAE 7 EF,191,50.16,2022-10-05 00:00:00
2273,932,SKU-0002,Material NSE 9 EF,106,71.57,2024-02-28 00:00:00
2274,932,SKU-0007,Material Isaac 1 EM,176,77.58,2024-02-28 00:00:00
2275,932,SKU-0006,Material Isaac 2 EF,194,52.26,2024-02-28 00:00:00
2276,933,SKU-0019,Material Isaac 4 EF,85,233.65,2024-08-30 00:00:00
2277,934,SKU-0011,Material PGS 9 EF,117,127.67,2023-07-11 00:00:00
2278,934,SKU-0901,Material COC 1 EF,130,216.05,2023-07-11 00:00:00
2279,934,SKU-0903,Material COC 2 EM,193,190.13,2023-07-11 00:00:00
2280,934,SKU-0017,Material COC 6 EF,84,229.7,2023-07-11 00:00:00
2281,935,SKU-0015,Material Isaac 8 EF,35,237.18,2022-03-15 00:00:00
2282,935,SKU-0029,Material PGS 3 EM,69,169.1,2022-03-15 00:00:00
2283,935,SKU-0012,Material COC 9 EF,154,47.85,2022-03-15 00:00:00
2284,935,SKU-0060,Material COC 7 EF,150,75.72,2022-03-15 00:00:00
2285,936,SKU-0053,Material COC 1 EF,64,123.57,2023-05-05 00:00:00
2286,936,SKU-0051,Material PGS 3 EM,18,189.47,2023-05-05 00:00:00
2287,936,SKU-0016,Material COC 9 EF,133,227.26,2023-05-05 00:00:00
2288,936,SKU-0054,Material SAE 8 EF,12,216.15,2023-05-05 00:00:00
2289,937,SKU-0031,Material SAE 3 EF,43,131.44,2025-03-25 00:00:00
2290,937,SKU-0907,Material COC 1 EF,171,187.55,2025-03-25 00:00:00
2291,937,SKU-0045,Material PGS 5 EF,23,162.7,2025-03-25 00:00:00
2292,937,SKU-0001,Material NSE 9 EF,94,136.57,2025-03-25 00:00:00
2293,938,SKU-0008,Material NSE 2 EF,172,126.09,2025-04-14 00:00:00
2294,938,SKU-0012,Material NSE 9 EF,170,102.16,2025-04-14 00:00:00
2295,938,SKU-0028,Material SAE 6 EF,75,102.29,2025-04-14 00:00:00
2296,938,SKU-0036,Material PGS 6 EF,114,126.97,2025-04-14 00:00:00
2297,939,SKU-0012,Material Isaac 1 EM,13,142.11,2025-04-28 00:00:00
2298,939,SKU-0014,Material NSE 2 EM,82,69.38,2025-04-28 00:00:00
2299,940,SKU-0023,Material NSE 7 EF,16,240.38,2025-08-07 00:00:00
2300,941,SKU-0015,Material NSE 2 EF,168,42.12,2022-12-03 00:00:00
2301,941,SKU-0053,Material Isaac 3 EF,22,227.1,2022-12-03 00:00:00
2302,941,SKU-0050,Material SAE 4 EF,152,152.25,2022-12-03 00:00:00
2303,941,SKU-0042,Material COC 8 EF,65,50.26,2022-12-03 00:00:00
2304,942,SKU-0056,Material PGS 2 EF,98,136.48,2023-05-03 00:00:00
2305,943,SKU-0031,Material NSE 6 EF,115,130.76,2024-05-23 00:00:00
2306,943,SKU-0016,Material Isaac 1 EM,161,89.18,2024-05-23 00:00:00
2307,944,SKU-0038,Material Isaac 1 EM,173,139.99,2023-11-20 00:00:00
2308,944,SKU-0016,Material NSE 8 EF,172,201.74,2023-11-20 00:00:00
2309,944,SKU-0903,Material SAE 7 EF,141,38.64,2023-11-20 00:00:00
2310,944,SKU-0048,Material COC 8 EF,152,161.9,2023-11-20 00:00:00
2311,945,SKU-0006,Material Isaac 8 EF,127,24.51,2025-12-25 00:00:00
2312,945,SKU-0906,Material NSE 3 EM,54,139.57,2025-12-25 00:00:00
2313,945,SKU-0903,Material COC 2 EM,95,158.29,2025-12-25 00:00:00
2314,946,SKU-0002,Material NSE 9 EF,74,114.96,2022-12-03 00:00:00
2315,946,SKU-0056,Material Isaac 3 EF,65,152.49,2022-12-03 00:00:00
2316,947,SKU-0909,Material Isaac 3 EM,124,172.45,2022-01-04 00:00:00
2317,947,SKU-0900,Material Isaac 7 EF,198,61.94,2022-01-04 00:00:00
2318,947,SKU-0907,Material Isaac 2 EM,146,191.54,2022-01-04 00:00:00
2319,948,SKU-0060,Material NSE 5 EF,163,218.3,2025-06-15 00:00:00
2320,948,SKU-0025,Material PGS 5 EF,37,170.37,2025-06-15 00:00:00
2321,948,SKU-0901,Material PGS 9 EF,73,148.04,2025-06-15 00:00:00
2322,949,SKU-0014,Material Isaac 9 EF,42,114.03,2023-04-27 00:00:00
2323,950,SKU-0059,Material Isaac 8 EF,154,28.54,2025-07-15 00:00:00
2324,951,SKU-0039,Material Isaac 2 EF,142,100.22,2024-10-26 00:00:00
2325,951,SKU-0058,Material Isaac 7 EF,183,227.09,2024-10-26 00:00:00
2326,951,SKU-0059,Material NSE 4 EF,108,200.06,2024-10-26 00:00:00
2327,951,SKU-0038,Material PGS 1 EM,42,217.75,2024-10-26 00:00:00
2328,952,SKU-0032,Material Isaac 1 EF,103,151.77,2022-07-01 00:00:00
2329,953,SKU-0036,Material Isaac 4 EF,32,94.01,2022-07-09 00:00:00
2330,954,SKU-0021,Material Isaac 7 EF,115,95.87,2025-05-14 00:00:00
2331,954,SKU-0019,Material SAE 5 EF,29,69.19,2025-05-14 00:00:00
2332,955,SKU-0037,Material PGS 5 EF,141,147.3,2022-03-18 00:00:00
2333,956,SKU-0056,Material SAE 1 EM,35,199.67,2025-01-02 00:00:00
2334,956,SKU-0009,Material PGS 7 EF,54,75.96,2025-01-02 00:00:00
2335,956,SKU-0900,Material Isaac 6 EF,131,51.2,2025-01-02 00:00:00
2336,956,SKU-0059,Material SAE 6 EF,142,188.85,2025-01-02 00:00:00
2337,957,SKU-0001,Material NSE 4 EF,93,81.98,2024-11-03 00:00:00
2338,957,SKU-0059,Material NSE 3 EM,89,112.03,2024-11-03 00:00:00
2339,958,SKU-0055,Material PGS 5 EF,87,134.35,2025-11-16 00:00:00
2340,959,SKU-0048,Material SAE 5 EF,167,20.21,2024-10-10 00:00:00
2341,960,SKU-0032,Material PGS 1 EM,58,189.01,2022-09-08 00:00:00
2342,961,SKU-0010,Material COC 7 EF,95,213.05,2022-10-19 00:00:00
2343,961,SKU-0006,Material SAE 5 EF,176,112.23,2022-10-19 00:00:00
2344,962,SKU-0055,Material COC 5 EF,45,62.58,2023-09-13 00:00:00
2345,963,SKU-0908,Material NSE 2 EM,173,85.27,2024-10-28 00:00:00
2346,963,SKU-0044,Material Isaac 2 EM,74,134.44,2024-10-28 00:00:00
2347,963,SKU-0050,Material Isaac 6 EF,18,80.4,2024-10-28 00:00:00
2348,963,SKU-0060,Material NSE 5 EF,70,95.27,2024-10-28 00:00:00
2349,964,SKU-0045,Material COC 5 EF,77,147.92,2024-04-22 00:00:00
2350,964,SKU-0052,Material SAE 8 EF,34,174.41,2024-04-22 00:00:00
2351,964,SKU-0006,Material PGS 3 EF,159,142.67,2024-04-22 00:00:00
2352,965,SKU-0907,Material Isaac 4 EF,155,59.16,2024-03-15 00:00:00
2353,966,SKU-0908,Material SAE 9 EF,37,63.13,2023-09-22 00:00:00
2354,967,SKU-0003,Material COC 1 EM,185,175.43,2024-07-01 00:00:00
2355,968,SKU-0908,Material COC 3 EF,145,20.87,2024-11-17 00:00:00
2356,969,SKU-0038,Material SAE 2 EM,52,136.07,2024-11-13 00:00:00
2357,969,SKU-0034,Material NSE 5 EF,75,217.99,2024-11-13 00:00:00
2358,969,SKU-0901,Material PGS 2 EM,113,172.01,2024-11-13 00:00:00
2359,970,SKU-0038,Material SAE 8 EF,56,96.29,2024-07-19 00:00:00
2360,971,SKU-0039,Material PGS 6 EF,127,32.15,2025-05-19 00:00:00
2361,971,SKU-0012,Material PGS 1 EM,46,78.75,2025-05-19 00:00:00
2362,972,SKU-0023,Material NSE 3 EF,83,96.42,2025-07-15 00:00:00
2363,972,SKU-0006,Material Isaac 1 EM,71,34.1,2025-07-15 00:00:00
2364,972,SKU-0045,Material COC 9 EF,53,201.91,2025-07-15 00:00:00
2365,973,SKU-0001,Material SAE 8 EF,197,179.3,2023-07-30 00:00:00
2366,973,SKU-0013,Material PGS 4 EF,102,58.48,2023-07-30 00:00:00
2367,973,SKU-0050,Material NSE 8 EF,107,236.35,2023-07-30 00:00:00
2368,974,SKU-0002,Material NSE 4 EF,83,101.73,2022-07-16 00:00:00
2369,975,SKU-0900,Material PGS 7 EF,56,208.71,2023-07-14 00:00:00
2370,975,SKU-0047,Material PGS 9 EF,61,205.42,2023-07-14 00:00:00
2371,975,SKU-0020,Material NSE 2 EM,57,58.09,2023-07-14 00:00:00
2372,976,SKU-0906,Material PGS 1 EM,59,200.44,2024-03-29 00:00:00
2373,976,SKU-0901,Material PGS 8 EF,21,70.84,2024-03-29 00:00:00
2374,976,SKU-0046,Material Isaac 4 EF,174,135.32,2024-03-29 00:00:00
2375,976,SKU-0047,Material SAE 1 EM,54,207.94,2024-03-29 00:00:00
2376,977,SKU-0901,Material SAE 6 EF,116,101.85,2025-08-11 00:00:00
2377,978,SKU-0008,Material NSE 3 EM,161,101.36,2025-06-15 00:00:00
2378,979,SKU-0901,Material PGS 1 EF,12,88.03,2024-12-29 00:00:00
2379,979,SKU-0029,Material SAE 3 EF,194,84.83,2024-12-29 00:00:00
2380,979,SKU-0035,Material SAE 6 EF,27,153.69,2024-12-29 00:00:00
2381,980,SKU-0058,Material COC 2 EM,17,167.97,2024-02-06 00:00:00
2382,980,SKU-0005,Material NSE 1 EF,114,199.83,2024-02-06 00:00:00
2383,981,SKU-0028,Material COC 3 EM,110,235.23,2022-11-21 00:00:00
2384,981,SKU-0016,Material Isaac 4 EF,69,182.4,2022-11-21 00:00:00
2385,981,SKU-0006,Material PGS 1 EM,126,37.85,2022-11-21 00:00:00
2386,981,SKU-0046,Material PGS 2 EM,51,36.18,2022-11-21 00:00:00
2387,982,SKU-0045,Material PGS 4 EF,107,153.13,2022-05-13 00:00:00
2388,983,SKU-0018,Material Isaac 1 EM,114,149.74,2025-08-13 00:00:00
2389,983,SKU-0006,Material NSE 2 EM,27,89.81,2025-08-13 00:00:00
2390,983,SKU-0902,Material SAE 2 EF,102,88.21,2025-08-13 00:00:00
2391,984,SKU-0037,Material PGS 4 EF,135,96.6,2022-12-04 00:00:00
2392,985,SKU-0905,Material COC 3 EF,123,155.33,2023-08-13 00:00:00
2393,985,SKU-0029,Material NSE 2 EF,98,113.2,2023-08-13 00:00:00
2394,986,SKU-0059,Material COC 2 EM,36,28.53,2022-02-07 00:00:00
2395,987,SKU-0033,Material COC 1 EM,105,106.96,2023-06-01 00:00:00
2396,987,SKU-0022,Material COC 2 EF,34,249.65,2023-06-01 00:00:00
2397,987,SKU-0008,Material SAE 4 EF,110,247.33,2023-06-01 00:00:00
2398,987,SKU-0060,Material PGS 3 EF,166,229.05,2023-06-01 00:00:00
2399,988,SKU-0007,Material NSE 8 EF,74,114.32,2022-01-16 00:00:00
2400,988,SKU-0906,Material NSE 8 EF,45,125.57,2022-01-16 00:00:00
2401,988,SKU-0030,Material NSE 2 EM,92,210.09,2022-01-16 00:00:00
2402,988,SKU-0054,Material COC 4 EF,101,180.64,2022-01-16 00:00:00
2403,989,SKU-0025,Material PGS 3 EF,18,232.39,2022-12-09 00:00:00
2404,989,SKU-0058,Material NSE 1 EM,126,124.3,2022-12-09 00:00:00
2405,989,SKU-0024,Material NSE 2 EF,150,65.03,2022-12-09 00:00:00
2406,989,SKU-0020,Material SAE 7 EF,162,143.12,2022-12-09 00:00:00
2407,990,SKU-0031,Material PGS 6 EF,35,188.34,2023-10-24 00:00:00
2408,990,SKU-0056,Material COC 3 EF,162,104.58,2023-10-24 00:00:00
2409,991,SKU-0902,Material NSE 1 EM,154,112.58,2022-11-03 00:00:00
2410,991,SKU-0009,Material PGS 3 EM,125,150.36,2022-11-03 00:00:00
2411,991,SKU-0034,Material NSE 8 EF,113,158.38,2022-11-03 00:00:00
2412,991,SKU-0013,Material PGS 8 EF,32,60.75,2022-11-03 00:00:00
2413,992,SKU-0909,Material PGS 5 EF,106,49.75,2023-07-26 00:00:00
2414,992,SKU-0025,Material PGS 6 EF,99,214.01,2023-07-26 00:00:00
2415,993,SKU-0053,Material NSE 4 EF,48,38.32,2024-06-07 00:00:00
2416,993,SKU-0044,Material COC 3 EM,164,247.2,2024-06-07 00:00:00
2417,994,SKU-0010,Material PGS 2 EF,107,177.98,2025-03-10 00:00:00
2418,994,SKU-0024,Material Isaac 9 EF,111,115.67,2025-03-10 00:00:00
2419,994,SKU-0017,Material SAE 6 EF,67,160.23,2025-03-10 00:00:00
2420,995,SKU-0052,Material COC 2 EM,86,197.94,2022-03-06 00:00:00
2421,995,SKU-0024,Material PGS 8 EF,165,59.75,2022-03-06 00:00:00
2422,995,SKU-0032,Material COC 6 EF,149,104.55,2022-03-06 00:00:00
2423,995,SKU-0039,Material NSE 9 EF,18,93.14,2022-03-06 00:00:00
2424,996,SKU-0043,Material Isaac 7 EF,101,97.53,2022-04-05 00:00:00
2425,996,SKU-0013,Material NSE 1 EM,28,119.66,2022-04-05 00:00:00
2426,996,SKU-0037,Material SAE 2 EF,184,81.95,2022-04-05 00:00:00
2427,996,SKU-0032,Material COC 5 EF,176,20.38,2022-04-05 00:00:00
2428,997,SKU-0060,Material PGS 2 EF,187,51.25,2024-10-14 00:00:00
2429,997,SKU-0024,Material NSE 3 EF,174,148.23,2024-10-14 00:00:00
2430,998,SKU-0901,Material PGS 3 EM,92,68.8,2023-12-20 00:00:00
2431,998,SKU-0021,Material COC 1 EF,110,219.5,2023-12-20 00:00:00
2432,999,SKU-0056,Material PGS 7 EF,158,30.86,2023-12-12 00:00:00
2433,999,SKU-0039,Material PGS 3 EF,128,109.33,2023-12-12 00:00:00
2434,999,SKU-0021,Material NSE 5 EF,88,99.53,2023-12-12 00:00:00
2435,1000,SKU-0055,Material SAE 9 EF,59,24.97,2022-03-16 00:00:00
2436,1000,SKU-0029,Material Isaac 4 EF,19,174.68,2022-03-16 00:00:00
2437,1000,SKU-0019,Material COC 4 EF,30,81.8,2022-03-16 00:00:00
2438,1000,SKU-0034,Material COC 3 EM,96,174.12,2022-03-16 00:00:00
2439,1001,SKU-0047,Material Isaac 1 EM,13,54.4,2025-06-16 00:00:00
2440,1001,SKU-0001,Material SAE 2 EF,70,53.99,2025-06-16 00:00:00
2441,1001,SKU-0031,Material COC 5 EF,68,54.01,2025-06-16 00:00:00
2442,1001,SKU-0042,Material NSE 4 EF,130,131.03,2025-06-16 00:00:00
2443,1002,SKU-0902,Material Isaac 9 EF,161,76.93,2023-02-08 00:00:00
2444,1002,SKU-0051,Material COC 1 EM,60,137.81,2023-02-08 00:00:00
2445,1003,SKU-0018,Material PGS 8 EF,82,168.87,2022-08-10 00:00:00
2446,1003,SKU-0023,Material COC 3 EF,32,38.81,2022-08-10 00:00:00
2447,1003,SKU-0001,Material SAE 5 EF,150,44.16,2022-08-10 00:00:00
2448,1004,SKU-0052,Material Isaac 1 EF,158,193.63,2025-05-08 00:00:00
2449,1004,SKU-0010,Material NSE 5 EF,169,178.75,2025-05-08 00:00:00
2450,1005,SKU-0909,Material SAE 7 EF,132,73.66,2023-10-26 00:00:00
2451,1005,SKU-0012,Material NSE 2 EF,117,246.98,2023-10-26 00:00:00
2452,1005,SKU-0040,Material PGS 2 EM,189,64.88,2023-10-26 00:00:00
2453,1005,SKU-0045,Material SAE 1 EF,74,194.9,2023-10-26 00:00:00
2454,1006,SKU-0040,Material COC 6 EF,22,105.59,2025-10-12 00:00:00
2455,1007,SKU-0029,Material SAE 1 EF,49,110.52,2022-01-03 00:00:00
2456,1007,SKU-0023,Material NSE 1 EF,120,67.4,2022-01-03 00:00:00
2457,1007,SKU-0031,Material Isaac 8 EF,107,145.9,2022-01-03 00:00:00
2458,1008,SKU-0050,Material COC 3 EF,70,26.22,2023-08-03 00:00:00
2459,1008,SKU-0903,Material SAE 4 EF,40,140.64,2023-08-03 00:00:00
2460,1008,SKU-0909,Material PGS 6 EF,195,75.85,2023-08-03 00:00:00
2461,1008,SKU-0002,Material Isaac 9 EF,185,121.78,2023-08-03 00:00:00
2462,1009,SKU-0003,Material COC 1 EM,84,85.72,2023-02-19 00:00:00
2463,1009,SKU-0060,Material COC 5 EF,113,21.21,2023-02-19 00:00:00
2464,1009,SKU-0055,Material PGS 4 EF,35,172.1,2023-02-19 00:00:00
2465,1009,SKU-0909,Material SAE 6 EF,112,67.14,2023-02-19 00:00:00
2466,1010,SKU-0026,Material SAE 2 EM,34,240.73,2022-07-13 00:00:00
2467,1010,SKU-0025,Material NSE 7 EF,16,88.95,2022-07-13 00:00:00
2468,1010,SKU-0012,Material PGS 8 EF,17,207.25,2022-07-13 00:00:00
2469,1010,SKU-0023,Material SAE 1 EF,140,34.14,2022-07-13 00:00:00
2470,1011,SKU-0030,Material COC 1 EM,125,36.01,2022-02-05 00:00:00
2471,1011,SKU-0005,Material COC 2 EF,190,216.66,2022-02-05 00:00:00
2472,1011,SKU-0035,Material NSE 2 EF,174,125.63,2022-02-05 00:00:00
2473,1012,SKU-0030,Material SAE 3 EM,158,80.25,2024-08-05 00:00:00
2474,1012,SKU-0901,Material Isaac 4 EF,137,170.6,2024-08-05 00:00:00
2475,1012,SKU-0906,Material SAE 5 EF,173,185.03,2024-08-05 00:00:00
2476,1013,SKU-0021,Material SAE 6 EF,169,248.82,2022-10-18 00:00:00
2477,1013,SKU-0034,Material PGS 2 EM,114,57.61,2022-10-18 00:00:00
2478,1013,SKU-0053,Material PGS 6 EF,105,236.95,2022-10-18 00:00:00
2479,1014,SKU-0002,Material COC 1 EF,33,126.86,2025-10-16 00:00:00
2480,1014,SKU-0040,Material Isaac 3 EF,82,21.03,2025-10-16 00:00:00
2481,1014,SKU-0003,Material SAE 1 EM,92,247.08,2025-10-16 00:00:00
2482,1015,SKU-0018,Material Isaac 7 EF,38,91.64,2024-10-23 00:00:00
2483,1015,SKU-0900,Material SAE 4 EF,185,188.13,2024-10-23 00:00:00
2484,1015,SKU-0025,Material COC 2 EF,44,33.25,2024-10-23 00:00:00
2485,1016,SKU-0003,Material SAE 3 EF,196,225.29,2023-02-27 00:00:00
2486,1017,SKU-0020,Material COC 4 EF,26,42.04,2022-11-02 00:00:00
2487,1017,SKU-0002,Material COC 5 EF,82,190.29,2022-11-02 00:00:00
2488,1018,SKU-0010,Material PGS 2 EF,81,151.81,2025-04-07 00:00:00
2489,1018,SKU-0903,Material COC 4 EF,158,62.75,2025-04-07 00:00:00
2490,1018,SKU-0029,Material SAE 4 EF,167,154.8,2025-04-07 00:00:00
2491,1019,SKU-0014,Material NSE 3 EF,110,237.42,2022-10-29 00:00:00
2492,1019,SKU-0003,Material NSE 5 EF,59,116.38,2022-10-29 00:00:00
2493,1019,SKU-0015,Material PGS 6 EF,199,245.51,2022-10-29 00:00:00
2494,1020,SKU-0906,Material Isaac 2 EM,169,39.1,2024-04-23 00:00:00
2495,1020,SKU-0056,Material Isaac 8 EF,47,112.9,2024-04-23 00:00:00
2496,1021,SKU-0029,Material COC 4 EF,45,219.9,2023-07-26 00:00:00
2497,1022,SKU-0055,Material SAE 2 EF,138,145.0,2022-03-02 00:00:00
2498,1023,SKU-0052,Material Isaac 6 EF,61,53.89,2022-09-06 00:00:00
2499,1024,SKU-0018,Material SAE 2 EF,132,113.73,2025-06-10 00:00:00
2500,1024,SKU-0051,Material Isaac 1 EF,20,68.58,2025-06-10 00:00:00
2501,1024,SKU-0905,Material PGS 1 EM,190,211.98,2025-06-10 00:00:00
2502,1025,SKU-0040,Material SAE 7 EF,86,120.13,2022-03-13 00:00:00
2503,1025,SKU-0042,Material Isaac 4 EF,58,50.76,2022-03-13 00:00:00
2504,1025,SKU-0906,Material COC 2 EM,81,245.51,2022-03-13 00:00:00
2505,1025,SKU-0044,Material PGS 5 EF,78,24.47,2022-03-13 00:00:00
2506,1026,SKU-0037,Material NSE 9 EF,87,40.48,2025-11-26 00:00:00
2507,1026,SKU-0002,Material Isaac 3 EM,22,213.47,2025-11-26 00:00:00
2508,1027,SKU-0009,Material PGS 2 EF,15,214.12,2023-04-16 00:00:00
2509,1027,SKU-0033,Material NSE 3 EF,169,37.54,2023-04-16 00:00:00
2510,1028,SKU-0908,Material SAE 3 EF,116,171.32,2025-12-21 00:00:00
2511,1028,SKU-0008,Material NSE 1 EF,27,230.95,2025-12-21 00:00:00
2512,1029,SKU-0054,Material SAE 8 EF,165,94.39,2024-07-14 00:00:00
2513,1030,SKU-0040,Material PGS 5 EF,25,107.44,2023-01-19 00:00:00
2514,1030,SKU-0906,Material NSE 1 EM,38,213.94,2023-01-19 00:00:00
2515,1031,SKU-0036,Material PGS 8 EF,67,43.73,2024-09-13 00:00:00
2516,1031,SKU-0021,Material COC 2 EF,61,147.1,2024-09-13 00:00:00
2517,1031,SKU-0026,Material Isaac 7 EF,55,158.32,2024-09-13 00:00:00
2518,1031,SKU-0052,Material PGS 6 EF,167,156.66,2024-09-13 00:00:00
2519,1032,SKU-0058,Material SAE 8 EF,130,169.41,2022-11-19 00:00:00
