id_pedido,id_escola,num_contrato,dt_pedido,dt_entrega_prevista,status,id_vendedor,dt_criacao,dt_atualizacao
713,229,ARCO-2022-00117,2024-06-10,2024-07-09,C,17,2024-06-10 00:00:00,2024-06-15 00:00:00
714,247,ARCO-2023-00155,2024-01-10,2024-04-02,A,12,2024-01-10 00:00:00,2024-02-05 00:00:00
715,225,ARCO-2025-00157,2022-12-14,2023-02-24,CANCELLED,4,2022-12-14 00:00:00,2022-12-17 00:00:00
716,150,ARCO-2023-00316,2024-04-18,2024-07-06,CANCELLED,9,2024-04-18 00:00:00,2024-04-19 00:00:00
717,105,ARCO-2025-00056,2025-06-12,2025-07-31,cancelado,16,2025-06-13 00:00:00,2025-07-14 00:00:00
718,204,ARCO202200136,2022-02-04,2022-05-03,IN_PROGRESS,13,2022-02-05 00:00:00,2022-03-20 00:00:00
719,174,ARCO-2023-00269,2025-03-22,2025-04-29,cancelado,8,2025-03-22 00:00:00,2025-03-27 00:00:00
720,35,ARCO-2024-00322,2025-04-09,2025-05-21,delivered,3,2025-04-10 00:00:00,2025-05-10 00:00:00
721,139,,2024-10-13,2024-11-22,pendente,9,2024-10-14 00:00:00,2024-12-08 00:00:00
722,4,ARCO-2023-00245,2023-05-15,2023-08-12,C,17,2023-05-15 00:00:00,2023-07-09 00:00:00
723,151,ARCO-2024-00262,2023-04-09,2023-04-24,C,6,2023-04-10 00:00:00,2023-04-27 00:00:00
724,27,ARCO-2023-00257,2024-03-22,2024-05-27,E,20,2024-03-22 00:00:00,2024-04-16 00:00:00
725,122,ARCO-2024-00345,2025-10-05,2025-10-26,DELIVERED,19,2025-10-06 00:00:00,2025-10-29 00:00:00
726,119,,2022-03-26,2022-04-26,em_andamento,15,2022-03-26 00:00:00,2022-05-05 00:00:00
727,107,ARCO-2023-00135,2023-02-06,2023-04-30,DELIVERED,18,2023-02-06 00:00:00,2023-03-27 00:00:00
728,192,ARCO-2025-00317,2022-03-04,2022-04-19,CANCELLED,6,2022-03-05 00:00:00,2022-03-21 00:00:00
729,185,ARCO-2023-00231,2022-04-16,2022-05-02,IN_PROGRESS,20,2022-04-16 00:00:00,2022-04-25 00:00:00
730,44,,2025-02-21,2025-05-14,pendente,8,2025-02-21 00:00:00,2025-03-20 00:00:00
731,56,ARCO-2023-00044,2023-05-26,2023-08-14,pending,19,2023-05-26 00:00:00,2023-07-03 00:00:00
732,165,,2024-02-12,2024-04-19,entregue,20,2024-02-12 00:00:00,2024-02-19 00:00:00
733,147,ARCO-2023-00085,2024-05-10,2024-07-20,CANCELLED,17,2024-05-11 00:00:00,2024-05-24 00:00:00
734,239,ARCO-2025-00242,2023-10-21,2024-01-05,IN_PROGRESS,18,2023-10-21 00:00:00,2023-11-09 00:00:00
735,225,,2024-12-28,2025-02-11,PENDING,4,2024-12-28 00:00:00,2025-01-04 00:00:00
736,229,,2023-06-07,2023-08-19,cancelado,17,2023-06-08 00:00:00,2023-07-14 00:00:00
737,55,Arco-2022-00347,2025-02-12,2025-04-15,cancelled,15,2025-02-12 00:00:00,2025-03-17 00:00:00
738,148,,2025-06-13,2025-07-30,E,9,2025-06-13 00:00:00,2025-08-03 00:00:00
739,70,,2024-11-18,2025-01-16,A,15,2024-11-19 00:00:00,2025-01-13 00:00:00
740,233,ARCO-2024-00151,2025-02-18,2025-03-17,pendente,19,2025-02-18 00:00:00,2025-02-24 00:00:00
741,135,,2022-06-14,2022-09-05,PENDING,17,2022-06-14 00:00:00,2022-07-13 00:00:00
742,166,,2022-10-07,2023-01-02,cancelado,14,2022-10-07 00:00:00,2022-11-09 00:00:00
743,17,ARCO-2024-00251,2024-01-08,2024-03-25,delivered,1,2024-01-09 00:00:00,2024-01-23 00:00:00
744,211,ARCO-2022-00336,2024-07-01,2024-07-28,C,3,2024-07-02 00:00:00,2024-07-05 00:00:00
745,151,ARCO-2023-00126,2025-12-08,2026-01-15,E,6,2025-12-08 00:00:00,2025-12-18 00:00:00
746,233,ARCO-2025-00153,2025-01-16,2025-02-15,delivered,19,2025-01-16 00:00:00,2025-03-02 00:00:00
747,125,,2024-06-14,2024-07-30,P,13,2024-06-15 00:00:00,2024-06-18 00:00:00
748,215,,2023-05-25,2023-07-31,em_andamento,19,2023-05-25 00:00:00,2023-07-14 00:00:00
749,177,,2022-02-16,2022-04-27,IN_PROGRESS,1,2022-02-16 00:00:00,2022-04-08 00:00:00
750,54,ARCO-2025-00132,2025-12-21,2026-02-10,A,18,2025-12-21 00:00:00,2026-01-23 00:00:00
751,191,Arco-2023-00200,2023-09-27,2023-10-16,IN_PROGRESS,5,2023-09-27 00:00:00,2023-11-04 00:00:00
752,172,ARCO-2022-00259,2023-11-06,2023-12-28,PENDING,5,2023-11-07 00:00:00,2023-12-18 00:00:00
753,223,ARCO-2022-00247,2022-12-15,2023-01-06,DELIVERED,13,2022-12-15 00:00:00,2023-01-17 00:00:00
754,163,ARCO-2025-00293,2024-04-26,2024-07-24,CANCELLED,4,2024-04-27 00:00:00,2024-05-03 00:00:00
755,53,,2024-04-06,2024-06-26,em_andamento,13,2024-04-06 00:00:00,2024-05-02 00:00:00
756,144,ARCo-2022-00265,2024-09-16,2024-10-28,P,18,2024-09-17 00:00:00,2024-09-26 00:00:00
757,175,,2022-06-13,2022-08-09,A,4,2022-06-14 00:00:00,2022-08-10 00:00:00
758,143,,2022-05-25,2022-06-25,DELIVERED,11,2022-05-25 00:00:00,2022-07-03 00:00:00
759,175,,2025-05-31,2025-07-06,em_andamento,4,2025-06-01 00:00:00,2025-06-24 00:00:00
760,167,ARCO-2025-00165,2023-05-18,2023-06-03,PENDING,3,2023-05-18 00:00:00,2023-06-15 00:00:00
761,164,ARCO-2023-00016,2023-11-30,2024-02-16,IN_PROGRESS,12,2023-11-30 00:00:00,2023-12-16 00:00:00
762,55,ARCO-2024-00331,2024-06-05,2024-08-31,pending,15,2024-06-05 00:00:00,2024-06-25 00:00:00
763,156,ARCO202300067,2023-09-20,2023-11-11,cancelled,2,2023-09-20 00:00:00,2023-10-20 00:00:00
764,68,ARCO-2024-00346,2024-09-21,2024-11-13,em_andamento,10,2024-09-21 00:00:00,2024-10-10 00:00:00
765,183,ARCO-2022-00154,2023-12-30,2024-03-13,cancelado,10,2023-12-30 00:00:00,2024-01-28 00:00:00
766,229,ARCO-2023-00159,2024-04-30,2024-06-09,P,17,2024-04-30 00:00:00,2024-05-17 00:00:00
767,52,ARCO-2025-00327,2023-01-22,2023-02-25,P,12,2023-01-23 00:00:00,2023-01-23 00:00:00
768,122,ARCO-2023-00198,2024-05-23,2024-07-16,pendente,19,2024-05-24 00:00:00,2024-06-26 00:00:00
769,77,ARCO-2023-00208,2024-07-10,2024-08-14,DELIVERED,10,2024-07-11 00:00:00,2024-07-21 00:00:00
770,63,ARCO202300065,2023-01-12,2023-03-16,cancelado,9,2023-01-13 00:00:00,2023-01-23 00:00:00
771,83,ARCO-2025-00020,2025-05-03,2025-07-10,cancelled,17,2025-05-04 00:00:00,2025-07-02 00:00:00
772,22,ARCO-2022-00168,2023-07-22,2023-09-05,cancelled,18,2023-07-23 00:00:00,2023-09-05 00:00:00
773,134,ARCo-2022-00249,2025-02-17,2025-05-06,pending,15,2025-02-18 00:00:00,2025-04-18 00:00:00
774,9,ARCO-2024-00202,2025-06-07,2025-07-11,delivered,2,2025-06-07 00:00:00,2025-06-15 00:00:00
775,205,,2023-12-17,2024-01-15,cancelado,4,2023-12-17 00:00:00,2024-02-02 00:00:00
776,182,,2023-09-05,2023-10-27,entregue,16,2023-09-06 00:00:00,2023-09-05 00:00:00
777,134,Arco-2022-00125,2022-07-23,2022-10-01,delivered,15,2022-07-23 00:00:00,2022-08-22 00:00:00
778,198,ARCO-2025-00263,2025-09-25,2025-11-25,pendente,4,2025-09-25 00:00:00,2025-11-10 00:00:00
779,185,ARCO-2023-00025,2024-03-05,2024-03-25,E,20,2024-03-06 00:00:00,2024-03-22 00:00:00
780,163,ARCO-2022-00249,2024-12-21,2025-03-21,pending,4,2024-12-21 00:00:00,2025-01-31 00:00:00
781,79,ARCO-2025-00365,2024-05-03,2024-06-10,C,9,2024-05-04 00:00:00,2024-05-07 00:00:00
782,32,ARCO-2025-00166,2024-01-13,2024-03-19,cancelled,16,2024-01-14 00:00:00,2024-01-19 00:00:00
783,242,ARCO-2023-00084,2024-11-25,2025-01-09,cancelled,16,2024-11-25 00:00:00,2025-01-02 00:00:00
784,1,ARCO-2022-00310,2023-05-30,2023-07-29,IN_PROGRESS,16,2023-05-30 00:00:00,2023-07-21 00:00:00
785,50,ARCO-2024-00167,2024-05-11,2024-06-04,cancelado,16,2024-05-12 00:00:00,2024-06-12 00:00:00
786,237,ARCO-2025-00027,2025-08-08,2025-10-16,DELIVERED,20,2025-08-08 00:00:00,2025-09-04 00:00:00
787,97,ARCO-2025-00100,2022-04-16,2022-05-22,em_andamento,6,2022-04-16 00:00:00,2022-06-11 00:00:00
788,191,,2023-04-14,2023-06-08,delivered,5,2023-04-14 00:00:00,2023-05-26 00:00:00
789,234,ARCO-2025-00150,2025-05-29,2025-06-20,P,14,2025-05-30 00:00:00,2025-06-29 00:00:00
790,108,,2025-06-13,2025-07-30,cancelado,3,2025-06-14 00:00:00,2025-07-15 00:00:00
791,7,ARCO-2024-00238,2023-04-15,2023-05-05,PENDING,3,2023-04-15 00:00:00,2023-04-28 00:00:00
792,223,ARCO-2022-00097,2023-06-06,2023-08-02,cancelled,13,2023-06-06 00:00:00,2023-06-29 00:00:00
793,47,ARCO-2024-00178,2023-10-23,2023-11-20,em_andamento,15,2023-10-24 00:00:00,2023-11-23 00:00:00
794,127,ARCO-2023-00224,2024-10-21,2024-11-12,cancelado,9,2024-10-21 00:00:00,2024-12-09 00:00:00
795,3,ARCO-2025-00005,2022-09-14,2022-10-14,entregue,17,2022-09-15 00:00:00,2022-10-17 00:00:00
796,109,ARCO-2022-00123,2025-01-20,2025-04-01,E,4,2025-01-21 00:00:00,2025-03-06 00:00:00
797,134,,2025-05-15,2025-06-06,CANCELLED,15,2025-05-16 00:00:00,2025-07-14 00:00:00
798,47,ARCO-2023-00200,2024-01-22,2024-04-05,pendente,15,2024-01-23 00:00:00,2024-03-18 00:00:00
799,248,arco-2025-00309,2024-11-09,2024-11-25,C,2,2024-11-10 00:00:00,2024-11-25 00:00:00
800,27,ARCO-2025-00114,2024-01-22,2024-02-12,cancelled,20,2024-01-22 00:00:00,2024-02-14 00:00:00
801,56,,2025-08-17,2025-11-07,cancelled,19,2025-08-18 00:00:00,2025-08-28 00:00:00
802,55,ARCO-2025-00079,2022-11-07,2023-01-09,pending,15,2022-11-07 00:00:00,2022-11-21 00:00:00
803,82,,2025-05-09,2025-07-11,IN_PROGRESS,15,2025-05-10 00:00:00,2025-05-24 00:00:00
804,84,ARCO-2022-00184,2025-11-13,2025-12-10,DELIVERED,5,2025-11-14 00:00:00,2026-01-11 00:00:00
805,83,ARCO-2024-00118,2024-03-02,2024-05-13,IN_PROGRESS,17,2024-03-03 00:00:00,2024-04-12 00:00:00
806,59,ARCO-2024-00341,2025-12-19,2026-03-07,entregue,11,2025-12-19 00:00:00,2026-01-29 00:00:00
807,190,ARCO202200220,2024-06-20,2024-07-23,A,10,2024-06-20 00:00:00,2024-07-30 00:00:00
808,63,ARCO-2023-00205,2023-07-22,2023-10-07,pendente,9,2023-07-23 00:00:00,2023-08-22 00:00:00
809,58,ARCO-2022-00029,2023-03-02,2023-04-17,PENDING,10,2023-03-02 00:00:00,2023-04-01 00:00:00
810,66,Arco-2025-00005,2025-10-05,2025-11-09,A,16,2025-10-05 00:00:00,2025-12-02 00:00:00
811,46,ARCO-2022-00371,2023-03-29,2023-04-15,pending,5,2023-03-29 00:00:00,2023-04-08 00:00:00
812,5,ARCO-2023-00176,2022-05-07,2022-07-10,cancelled,1,2022-05-07 00:00:00,2022-05-21 00:00:00
813,179,,2023-02-16,2023-04-20,cancelado,5,2023-02-16 00:00:00,2023-03-29 00:00:00
814,35,ARCO-2023-00040,2025-01-08,2025-03-19,cancelled,3,2025-01-08 00:00:00,2025-01-22 00:00:00
815,111,ARCO-2024-00002,2024-02-26,2024-05-13,C,8,2024-02-26 00:00:00,2024-04-24 00:00:00
816,145,ARCO-2025-00170,2023-10-15,2023-12-09,C,15,2023-10-16 00:00:00,2023-11-15 00:00:00
817,99,,2024-06-03,2024-07-16,PENDING,8,2024-06-04 00:00:00,2024-06-25 00:00:00
818,36,ARCO-2023-00092,2024-01-30,2024-02-20,cancelado,10,2024-01-31 00:00:00,2024-02-07 00:00:00
819,8,ARCO-2023-00228,2024-03-17,2024-05-20,pendente,1,2024-03-17 00:00:00,2024-03-31 00:00:00
820,5,,2025-08-27,2025-09-11,PENDING,1,2025-08-28 00:00:00,2025-09-24 00:00:00
821,126,ARCO-2025-00273,2022-10-22,2022-11-24,cancelled,19,2022-10-22 00:00:00,2022-10-25 00:00:00
822,99,ARCo-2024-00346,2023-12-04,2024-02-04,cancelado,8,2023-12-04 00:00:00,2023-12-14 00:00:00
823,144,,2025-11-26,2026-02-18,DELIVERED,18,2025-11-26 00:00:00,2026-01-20 00:00:00
824,139,ARCO-2022-00008,2023-09-27,2023-10-24,delivered,9,2023-09-27 00:00:00,2023-10-10 00:00:00
825,86,,2023-09-24,2023-11-01,CANCELLED,14,2023-09-25 00:00:00,2023-10-26 00:00:00
826,248,,2022-05-26,2022-07-04,delivered,2,2022-05-27 00:00:00,2022-06-14 00:00:00
827,125,ARCO-2022-00300,2023-06-10,2023-08-25,pending,13,2023-06-11 00:00:00,2023-07-13 00:00:00
828,195,,2024-04-21,2024-06-21,E,12,2024-04-21 00:00:00,2024-06-04 00:00:00
829,169,ARCO-2022-00189,2022-12-17,2023-02-27,delivered,4,2022-12-18 00:00:00,2022-12-28 00:00:00
830,89,ARCO-2023-00332,2025-08-14,2025-08-29,P,16,2025-08-14 00:00:00,2025-09-30 00:00:00
831,22,,2025-11-04,2025-12-21,A,18,2025-11-05 00:00:00,2025-11-09 00:00:00
832,202,ARCO-2024-00238,2024-06-19,2024-09-11,A,15,2024-06-19 00:00:00,2024-07-18 00:00:00
833,129,ARCO-2025-00014,2025-04-15,2025-06-27,entregue,8,2025-04-15 00:00:00,2025-05-04 00:00:00
834,170,,2023-10-11,2023-12-22,entregue,3,2023-10-12 00:00:00,2023-12-09 00:00:00
835,188,ARCO-2023-00176,2022-10-31,2022-12-17,PENDING,9,2022-11-01 00:00:00,2022-11-28 00:00:00
836,153,ARCO-2023-00169,2025-12-18,2026-02-11,E,3,2025-12-18 00:00:00,2025-12-28 00:00:00
837,112,,2024-02-16,2024-04-17,entregue,3,2024-02-16 00:00:00,2024-04-12 00:00:00
838,194,ARCO-2023-00306,2025-02-06,2025-04-06,cancelled,1,2025-02-06 00:00:00,2025-03-11 00:00:00
839,173,ARCO-2022-00097,2024-08-25,2024-11-19,C,2,2024-08-25 00:00:00,2024-09-03 00:00:00
840,45,,2024-01-19,2024-03-01,cancelled,16,2024-01-20 00:00:00,2024-02-14 00:00:00
841,16,ARCO-2025-00185,2022-08-21,2022-10-12,P,17,2022-08-22 00:00:00,2022-10-13 00:00:00
842,144,,2024-02-19,2024-05-08,em_andamento,18,2024-02-20 00:00:00,2024-02-23 00:00:00
843,176,ARCO-2023-00258,2025-09-24,2025-12-10,delivered,6,2025-09-24 00:00:00,2025-09-24 00:00:00
844,140,ARCO-2025-00350,2025-04-21,2025-06-30,IN_PROGRESS,16,2025-04-21 00:00:00,2025-05-31 00:00:00
845,156,ARCO-2024-00075,2025-07-10,2025-09-11,delivered,2,2025-07-11 00:00:00,2025-07-21 00:00:00
846,123,ARCo-2024-00331,2024-12-02,2025-02-01,pending,5,2024-12-02 00:00:00,2025-01-03 00:00:00
847,88,,2024-07-22,2024-09-26,em_andamento,8,2024-07-22 00:00:00,2024-09-02 00:00:00
848,171,,2022-06-09,2022-06-27,delivered,10,2022-06-10 00:00:00,2022-07-16 00:00:00
849,230,ARCO-2023-00261,2023-05-11,2023-06-23,A,16,2023-05-11 00:00:00,2023-06-23 00:00:00
850,205,ARCO-2024-00023,2022-10-20,2023-01-08,delivered,4,2022-10-21 00:00:00,2022-11-27 00:00:00
851,107,,2022-08-17,2022-09-18,pending,18,2022-08-18 00:00:00,2022-09-22 00:00:00
852,126,ARCO-2025-00100,2023-07-08,2023-08-06,PENDING,19,2023-07-08 00:00:00,2023-08-27 00:00:00
853,195,ARCO-2023-00354,2022-07-12,2022-09-28,C,12,2022-07-12 00:00:00,2022-08-20 00:00:00
854,222,ARCO-2023-00095,2023-01-16,2023-03-03,cancelado,20,2023-01-16 00:00:00,2023-03-16 00:00:00
855,207,ARCO-2022-00112,2022-02-07,2022-04-21,entregue,6,2022-02-07 00:00:00,2022-03-05 00:00:00
856,90,ARCO-2023-00228,2024-12-13,2025-03-13,PENDING,15,2024-12-14 00:00:00,2025-01-17 00:00:00
857,87,ARCO-2025-00132,2023-01-14,2023-02-17,A,11,2023-01-15 00:00:00,2023-01-25 00:00:00
858,28,ARCO-2023-00186,2022-03-16,2022-04-12,cancelled,4,2022-03-16 00:00:00,2022-03-25 00:00:00
859,113,ARCO-2025-00121,2025-05-04,2025-05-22,cancelado,15,2025-05-05 00:00:00,2025-05-12 00:00:00
860,111,ARCO-2024-00256,2025-10-15,2025-11-28,cancelado,8,2025-10-15 00:00:00,2025-11-20 00:00:00
861,100,,2025-04-16,2025-06-15,cancelled,14,2025-04-17 00:00:00,2025-04-25 00:00:00
862,146,ARCo-2023-00155,2024-06-26,2024-08-10,em_andamento,18,2024-06-27 00:00:00,2024-07-01 00:00:00
863,22,ARCO-2022-00232,2023-06-14,2023-07-05,IN_PROGRESS,18,2023-06-15 00:00:00,2023-07-23 00:00:00
864,151,ARCO-2025-00061,2024-01-05,2024-02-14,P,6,2024-01-06 00:00:00,2024-02-10 00:00:00
865,160,,2024-06-18,2024-07-27,em_andamento,2,2024-06-18 00:00:00,2024-08-07 00:00:00
866,84,,2022-02-27,2022-05-13,P,5,2022-02-27 00:00:00,2022-04-16 00:00:00
867,240,ARCO-2024-00002,2022-03-25,2022-06-14,em_andamento,11,2022-03-25 00:00:00,2022-03-25 00:00:00
868,228,ARCO-2025-00376,2024-01-10,2024-01-29,cancelado,3,2024-01-10 00:00:00,2024-02-29 00:00:00
869,89,ARCO-2024-00158,2024-12-09,2025-02-02,pendente,16,2024-12-09 00:00:00,2024-12-24 00:00:00
870,247,ARCO-2024-00075,2023-11-18,2023-12-31,delivered,12,2023-11-19 00:00:00,2023-12-15 00:00:00
871,75,ARCO-2023-00291,2023-01-01,2023-01-16,em_andamento,18,2023-01-02 00:00:00,2023-01-10 00:00:00
872,218,ARCO-2023-00085,2025-11-22,2026-02-17,entregue,3,2025-11-23 00:00:00,2025-11-27 00:00:00
873,84,ARCO-2023-00258,2022-03-23,2022-06-04,DELIVERED,5,2022-03-24 00:00:00,2022-03-23 00:00:00
874,8,ARCO-2024-00280,2023-10-25,2023-11-11,P,1,2023-10-26 00:00:00,2023-10-30 00:00:00
875,3,,2024-01-29,2024-02-27,pendente,17,2024-01-29 00:00:00,2024-03-17 00:00:00
876,182,ARCO-2022-00008,2022-07-09,2022-09-08,entregue,16,2022-07-09 00:00:00,2022-07-29 00:00:00
877,130,ARCO-2022-00362,2022-01-18,2022-02-23,pending,3,2022-01-18 00:00:00,2022-02-25 00:00:00
878,197,Arco-2025-00216,2024-11-10,2025-01-10,A,3,2024-11-11 00:00:00,2024-11-30 00:00:00
879,165,ARCO-2025-00358,2023-05-12,2023-07-19,em_andamento,20,2023-05-12 00:00:00,2023-06-30 00:00:00
880,137,,2022-03-09,2022-03-30,A,14,2022-03-10 00:00:00,2022-05-06 00:00:00
881,95,,2025-05-21,2025-07-22,cancelado,4,2025-05-21 00:00:00,2025-07-18 00:00:00
882,36,,2022-10-05,2022-11-02,CANCELLED,10,2022-10-06 00:00:00,2022-11-17 00:00:00
883,50,ARCO-2022-00143,2025-09-25,2025-10-13,CANCELLED,16,2025-09-26 00:00:00,2025-10-27 00:00:00
884,206,,2024-09-20,2024-12-02,cancelled,7,2024-09-20 00:00:00,2024-10-14 00:00:00
885,160,ARCO-2025-00090,2025-08-14,2025-11-11,delivered,2,2025-08-14 00:00:00,2025-08-14 00:00:00
886,99,,2024-09-14,2024-11-19,em_andamento,8,2024-09-15 00:00:00,2024-10-24 00:00:00
887,133,ARCo-2023-00050,2022-12-06,2023-01-14,cancelado,6,2022-12-06 00:00:00,2022-12-19 00:00:00
888,100,ARCo-2023-00172,2025-01-21,2025-04-01,C,14,2025-01-22 00:00:00,2025-03-09 00:00:00
889,230,,2022-01-11,2022-04-06,pending,16,2022-01-12 00:00:00,2022-03-05 00:00:00
890,213,ARCo-2025-00365,2023-02-17,2023-03-07,DELIVERED,8,2023-02-18 00:00:00,2023-02-26 00:00:00
891,162,ARCO-2023-00098,2022-01-28,2022-04-04,cancelled,8,2022-01-28 00:00:00,2022-03-12 00:00:00
892,7,ARCO-2025-00304,2024-08-18,2024-10-23,P,3,2024-08-18 00:00:00,2024-10-04 00:00:00
893,245,,2023-04-30,2023-06-12,PENDING,4,2023-05-01 00:00:00,2023-06-11 00:00:00
894,23,,2024-01-08,2024-02-05,cancelado,13,2024-01-08 00:00:00,2024-02-07 00:00:00
895,230,ARCO-2025-00042,2023-04-09,2023-07-01,A,16,2023-04-10 00:00:00,2023-05-01 00:00:00
896,74,ARCO-2025-00079,2024-11-03,2024-12-31,A,8,2024-11-03 00:00:00,2024-11-11 00:00:00
897,95,ARCO-2025-00115,2022-03-18,2022-05-12,entregue,4,2022-03-18 00:00:00,2022-05-06 00:00:00
898,170,ARCO-2022-00174,2024-06-09,2024-08-14,C,3,2024-06-09 00:00:00,2024-08-01 00:00:00
899,124,ARCO202400023,2023-02-07,2023-05-03,pending,17,2023-02-08 00:00:00,2023-02-15 00:00:00
900,172,,2022-01-30,2022-02-25,pendente,5,2022-01-30 00:00:00,2022-03-03 00:00:00
901,231,ARCo-2025-00043,2023-01-20,2023-04-04,cancelled,9,2023-01-20 00:00:00,2023-03-13 00:00:00
902,206,,2025-05-09,2025-07-10,IN_PROGRESS,7,2025-05-10 00:00:00,2025-07-07 00:00:00
903,109,ARCO-2024-00326,2025-12-05,2025-12-29,E,4,2025-12-06 00:00:00,2026-01-25 00:00:00
904,201,ARCO-2025-00010,2022-01-14,2022-02-21,DELIVERED,10,2022-01-15 00:00:00,2022-02-23 00:00:00
905,1,,2025-07-05,2025-08-02,IN_PROGRESS,16,2025-07-06 00:00:00,2025-08-18 00:00:00
906,142,ARCO-2025-00096,2024-03-24,2024-06-12,pendente,10,2024-03-25 00:00:00,2024-05-09 00:00:00
907,130,,2024-12-15,2025-01-13,P,3,2024-12-15 00:00:00,2025-01-05 00:00:00
908,46,ARCO-2025-00219,2025-07-31,2025-08-27,entregue,5,2025-08-01 00:00:00,2025-09-22 00:00:00
909,10,Arco-2023-00355,2023-05-28,2023-07-22,em_andamento,20,2023-05-28 00:00:00,2023-06-15 00:00:00
910,87,,2024-11-13,2024-12-21,E,11,2024-11-13 00:00:00,2025-01-08 00:00:00
911,179,ARCO-2023-00155,2024-08-12,2024-09-21,entregue,5,2024-08-12 00:00:00,2024-09-09 00:00:00
912,115,,2024-08-13,2024-10-14,DELIVERED,14,2024-08-14 00:00:00,2024-08-30 00:00:00
913,120,ARCO-2025-00195,2022-11-05,2022-12-14,PENDING,7,2022-11-06 00:00:00,2022-12-16 00:00:00
914,79,arco-2023-00066,2022-10-25,2023-01-14,DELIVERED,9,2022-10-26 00:00:00,2022-11-19 00:00:00
915,237,ARCO-2025-00338,2025-07-04,2025-08-03,C,20,2025-07-04 00:00:00,2025-07-18 00:00:00
916,99,ARCO-2025-00304,2022-10-07,2022-11-19,cancelled,8,2022-10-07 00:00:00,2022-11-27 00:00:00
917,8,ARCO-2022-00097,2024-03-24,2024-06-04,C,1,2024-03-25 00:00:00,2024-04-04 00:00:00
918,9,ARCO-2025-00005,2024-12-10,2025-02-12,IN_PROGRESS,2,2024-12-11 00:00:00,2024-12-15 00:00:00
919,76,ARCO-2025-00033,2024-02-04,2024-04-23,CANCELLED,5,2024-02-05 00:00:00,2024-03-27 00:00:00
920,176,ARCO-2023-00156,2023-07-18,2023-10-12,pending,6,2023-07-18 00:00:00,2023-08-29 00:00:00
921,113,ARCO-2024-00252,2022-06-13,2022-08-12,em_andamento,15,2022-06-13 00:00:00,2022-07-20 00:00:00
922,239,ARCO-2022-00234,2024-01-10,2024-02-28,E,18,2024-01-11 00:00:00,2024-01-13 00:00:00
923,172,ARCO-2025-00147,2024-07-05,2024-07-29,pendente,5,2024-07-06 00:00:00,2024-08-21 00:00:00
924,1,ARCO-2024-00107,2025-03-16,2025-05-18,C,16,2025-03-16 00:00:00,2025-04-15 00:00:00
925,122,ARCO-2024-00149,2022-03-14,2022-04-13,delivered,19,2022-03-14 00:00:00,2022-04-09 00:00:00
926,215,ARCO-2024-00163,2022-08-28,2022-09-24,P,19,2022-08-28 00:00:00,2022-09-01 00:00:00
927,204,ARCO-2023-00276,2024-06-19,2024-07-08,DELIVERED,13,2024-06-20 00:00:00,2024-08-18 00:00:00
928,45,ARCO-2025-00358,2023-04-20,2023-06-20,A,16,2023-04-20 00:00:00,2023-05-09 00:00:00
929,57,,2025-04-06,2025-06-04,P,12,2025-04-07 00:00:00,2025-04-23 00:00:00
930,18,ARCO-2025-00035,2024-12-13,2025-02-25,pendente,17,2024-12-13 00:00:00,2025-01-04 00:00:00
931,14,ARCO-2023-00076,2022-10-05,2022-12-20,pendente,10,2022-10-05 00:00:00,2022-10-06 00:00:00
932,154,ARCO-2023-00159,2024-02-28,2024-03-29,delivered,13,2024-02-28 00:00:00,2024-03-03 00:00:00
933,218,ARCO-2025-00188,2024-08-30,2024-09-26,IN_PROGRESS,3,2024-08-30 00:00:00,2024-09-25 00:00:00
934,34,ARCo-2025-00286,2023-07-10,2023-09-08,em_andamento,3,2023-07-11 00:00:00,2023-08-24 00:00:00
935,116,,2022-03-14,2022-04-19,A,11,2022-03-15 00:00:00,2022-04-16 00:00:00
936,107,ARCO-2024-00321,2023-05-04,2023-06-27,A,18,2023-05-05 00:00:00,2023-05-29 00:00:00
937,161,ARCO-2025-00100,2025-03-24,2025-06-17,em_andamento,18,2025-03-25 00:00:00,2025-05-19 00:00:00
938,65,,2025-04-13,2025-06-12,A,4,2025-04-14 00:00:00,2025-05-18 00:00:00
939,110,ARCO-2023-00208,2025-04-27,2025-05-27,pending,13,2025-04-28 00:00:00,2025-05-09 00:00:00
940,146,ARCO-2022-00249,2025-08-07,2025-09-18,DELIVERED,18,2025-08-07 00:00:00,2025-09-18 00:00:00
941,47,ARCO-2025-00191,2022-12-02,2023-02-07,E,15,2022-12-03 00:00:00,2023-01-09 00:00:00
942,43,ARCO202300066,2023-05-03,2023-07-17,em_andamento,3,2023-05-03 00:00:00,2023-06-13 00:00:00
943,76,ARCO-2023-00126,2024-05-22,2024-07-14,pending,5,2024-05-23 00:00:00,2024-05-25 00:00:00
944,101,ARCO-2024-00295,2023-11-20,2024-02-02,em_andamento,6,2023-11-20 00:00:00,2023-12-25 00:00:00
945,142,ARCO-2025-00099,2025-12-24,2026-02-25,entregue,10,2025-12-25 00:00:00,2026-02-07 00:00:00
946,103,ARCO-2023-00065,2022-12-03,2023-01-08,E,14,2022-12-03 00:00:00,2023-01-29 00:00:00
947,2,,2022-01-04,2022-01-19,C,4,2022-01-04 00:00:00,2022-02-20 00:00:00
948,158,ARCO-2023-00271,2025-06-14,2025-07-23,C,16,2025-06-15 00:00:00,2025-07-22 00:00:00
