Id,ServiceContractId,ProductId,MaterialType__c,SchoolGrade__c,Segment__c,Quantity,UnitPrice,Discount,TotalPrice,CreatedDate
0Li000000000000622,800000000000000159,01t000000000000010,Impresso,2 EM,Básico,115,128.98,0.0376,14274.99,2023-02-28 00:00:00
0Li000000000000623,800000000000000159,01t000000000000016,Digital,1 EF,Standard,260,156.9,0.0548,38558.49,2023-02-28 00:00:00
0Li000000000000624,800000000000000160,01t000000000000028,Kit Completo,1 EF,Básico,247,64.41,0.1563,13422.65,2023-02-27 00:00:00
0Li000000000000625,800000000000000160,01t000000000000030,Impresso,5 EF,Premium,278,100.94,0.0827,25740.65,2023-02-27 00:00:00
0Li000000000000626,800000000000000161,01t000000000000018,Kit Completo,9 EF,Premium,100,139.32,0.0028,13892.99,2022-01-25 00:00:00
0Li000000000000627,800000000000000161,01t000000000000038,Impresso,8 EF,Premium,242,117.4,0.1289,24748.65,2022-01-25 00:00:00
0Li000000000000628,800000000000000161,01t000000000000045,Digital,7 EF,Standard,452,97.17,0.0954,39730.79,2022-01-25 00:00:00
0Li000000000000629,800000000000000161,01t000000000000011,Impresso,1 EF,Premium,255,81.76,0.181,17075.17,2022-01-25 00:00:00
0Li000000000000630,800000000000000162,01t000000000000025,Kit Completo,2 EM,Premium,122,296.22,0.1103,32152.73,2022-02-22 00:00:00
0Li000000000000631,800000000000000162,01t000000000000008,Digital,3 EM,Premium,147,221.95,0.1044,29220.43,2022-02-22 00:00:00
0Li000000000000632,800000000000000162,01t000000000000018,Kit Completo,3 EM,Standard,451,204.32,0.1599,77413.8,2022-02-22 00:00:00
0Li000000000000633,800000000000000162,01t000000000000002,Digital,4 EF,Standard,42,178.8,0.177,6180.4,2022-02-22 00:00:00
0Li000000000000634,800000000000000162,01t000000000000017,Kit Completo,9 EF,Básico,424,88.4,0.1915,30303.87,2022-02-22 00:00:00
0Li000000000000635,800000000000000163,01t000000000000052,Digital,8 EF,Básico,483,168.38,0.0366,78350.95,2024-01-21 00:00:00
0Li000000000000636,800000000000000163,01t000000000000001,Kit Completo,3 EM,Básico,86,288.41,0.0655,23178.65,2024-01-21 00:00:00
0Li000000000000637,800000000000000163,01t000000000000027,Digital,3 EF,Premium,300,115.56,0.0962,31332.94,2024-01-21 00:00:00
0Li000000000000638,800000000000000163,01t000000000000047,Digital,3 EM,Standard,166,221.85,0.085,33696.8,2024-01-21 00:00:00
0Li000000000000639,800000000000000163,01t000000000000038,Impresso,1 EM,Básico,112,196.08,0.134,19018.19,2024-01-21 00:00:00
0Li000000000000640,800000000000000163,01t000000000000037,Digital,4 EF,Premium,192,46.91,0.0944,8156.49,2024-01-21 00:00:00
0Li000000000000641,800000000000000164,01t000000000000003,Digital,4 EF,Básico,449,114.12,0.0943,46407.96,2025-01-12 00:00:00
0Li000000000000642,800000000000000164,01t000000000000022,Kit Completo,1 EF,Básico,262,83.72,0.1915,17734.16,2025-01-12 00:00:00
0Li000000000000643,800000000000000164,01t000000000000005,Kit Completo,7 EF,Premium,62,178.24,0.0274,10748.09,2025-01-12 00:00:00
0Li000000000000644,800000000000000164,01t000000000000014,Impresso,2 EF,Premium,249,135.46,0.1992,27010.62,2025-01-12 00:00:00
0Li000000000000645,800000000000000165,01t000000000000029,Impresso,4 EF,Standard,377,58.0,0.1476,18638.58,2025-01-28 00:00:00
0Li000000000000646,800000000000000165,01t000000000000007,Impresso,7 EF,Premium,28,91.81,0.1836,2098.7,2025-01-28 00:00:00
0Li000000000000647,800000000000000165,01t000000000000018,Kit Completo,4 EF,Premium,339,184.82,0.09,57015.12,2025-01-28 00:00:00
0Li000000000000648,800000000000000165,01t000000000000022,Kit Completo,5 EF,Básico,482,86.28,0.0238,40597.19,2025-01-28 00:00:00
0Li000000000000649,800000000000000165,01t000000000000035,Kit Completo,1 EF,Standard,392,196.15,0.1522,65188.02,2025-01-28 00:00:00
0Li000000000000650,800000000000000165,01t000000000000045,Digital,3 EM,Básico,151,171.5,0.1315,22491.11,2025-01-28 00:00:00
0Li000000000000651,800000000000000166,01t000000000000060,Impresso,7 EF,Standard,441,157.07,0.1985,55518.2,2025-02-20 00:00:00
0Li000000000000652,800000000000000166,01t000000000000007,Impresso,1 EM,Standard,55,161.04,0.0459,8450.65,2025-02-20 00:00:00
0Li000000000000653,800000000000000167,01t000000000000028,Kit Completo,8 EF,Básico,366,117.71,0.0714,40005.82,2024-02-23 00:00:00
0Li000000000000654,800000000000000167,01t000000000000045,Digital,2 EM,Básico,94,27.53,0.0195,2537.36,2024-02-23 00:00:00
0Li000000000000655,800000000000000168,01t000000000000043,Impresso,4 EF,Básico,150,73.91,0.1645,9262.77,2022-03-13 00:00:00
0Li000000000000656,800000000000000168,01t000000000000003,Digital,4 EF,Premium,385,70.23,0.1655,22563.67,2022-03-13 00:00:00
0Li000000000000657,800000000000000169,01t000000000000030,Impresso,3 EF,Premium,41,205.27,0.0451,8036.51,2023-03-08 00:00:00
0Li000000000000658,800000000000000169,01t000000000000008,Digital,2 EM,Standard,381,275.43,0.0408,100657.33,2023-03-08 00:00:00
0Li000000000000659,800000000000000169,01t000000000000054,Impresso,3 EF,Standard,361,140.91,0.1376,43869.0,2023-03-08 00:00:00
0Li000000000000660,800000000000000169,01t000000000000025,Kit Completo,3 EF,Básico,13,67.99,0.007,877.68,2023-03-08 00:00:00
0Li000000000000661,800000000000000170,01t000000000000007,Impresso,3 EF,Standard,53,234.04,0.0424,11878.19,2025-02-11 00:00:00
0Li000000000000662,800000000000000170,01t000000000000007,Impresso,5 EF,Básico,232,84.19,0.1625,16358.12,2025-02-11 00:00:00
0Li000000000000663,800000000000000170,01t000000000000034,Digital,1 EM,Básico,375,175.4,0.1354,56869.07,2025-02-11 00:00:00
0Li000000000000664,800000000000000170,01t000000000000022,Kit Completo,1 EM,Básico,463,146.86,0.1658,56722.41,2025-02-11 00:00:00
0Li000000000000665,800000000000000170,01t000000000000043,Impresso,3 EF,Básico,300,80.36,0.0898,21943.1,2025-02-11 00:00:00
0Li000000000000666,800000000000000171,01t000000000000018,Kit Completo,3 EM,Premium,171,92.86,0.0428,15199.44,2022-02-18 00:00:00
0Li000000000000667,800000000000000171,01t000000000000013,Kit Completo,8 EF,Premium,217,102.75,0.1545,18851.9,2022-02-18 00:00:00
0Li000000000000668,800000000000000171,01t000000000000056,Kit Completo,1 EF,Premium,307,52.3,0.1389,13825.91,2022-02-18 00:00:00
0Li000000000000669,800000000000000171,01t000000000000048,Impresso,9 EF,Standard,368,169.39,0.1714,51651.21,2022-02-18 00:00:00
0Li000000000000670,800000000000000171,01t000000000000026,Impresso,3 EF,Premium,475,201.9,0.1425,82236.39,2022-02-18 00:00:00
0Li000000000000671,800000000000000172,01t000000000000012,Impresso,4 EF,Premium,285,265.22,0.1598,63508.79,2023-02-18 00:00:00
0Li000000000000672,800000000000000172,01t000000000000033,Digital,4 EF,Básico,449,189.93,0.1769,70192.79,2023-02-18 00:00:00
0Li000000000000673,800000000000000172,01t000000000000036,Impresso,5 EF,Standard,52,114.95,0.1075,5334.83,2023-02-18 00:00:00
0Li000000000000674,800000000000000172,01t000000000000022,Kit Completo,7 EF,Standard,291,58.13,0.0357,16311.93,2023-02-18 00:00:00
0Li000000000000675,800000000000000172,01t000000000000055,Impresso,4 EF,Básico,439,77.48,0.1606,28551.12,2023-02-18 00:00:00
0Li000000000000676,800000000000000172,01t000000000000041,Digital,2 EF,Standard,55,165.03,0.125,7942.07,2023-02-18 00:00:00
0Li000000000000677,800000000000000173,01t000000000000006,Impresso,2 EM,Standard,387,232.84,0.0922,81801.02,2024-03-17 00:00:00
0Li000000000000678,800000000000000173,01t000000000000055,Impresso,1 EF,Básico,182,28.39,0.1531,4375.92,2024-03-17 00:00:00
0Li000000000000679,800000000000000173,01t000000000000045,Digital,2 EF,Standard,22,261.61,0.1446,4923.19,2024-03-17 00:00:00
0Li000000000000680,800000000000000173,01t000000000000011,Impresso,2 EF,Premium,397,227.82,0.1274,78921.91,2024-03-17 00:00:00
0Li000000000000681,800000000000000173,01t000000000000045,Digital,8 EF,Básico,107,154.62,0.1611,13879.05,2024-03-17 00:00:00
0Li000000000000682,800000000000000173,01t000000000000042,Impresso,1 EM,Premium,200,36.03,0.1262,6296.6,2024-03-17 00:00:00
0Li000000000000683,800000000000000174,01t000000000000023,Digital,9 EF,Básico,170,126.13,0.023,20948.93,2022-03-04 00:00:00
0Li000000000000684,800000000000000174,01t000000000000019,Digital,9 EF,Premium,395,101.8,0.0319,38928.27,2022-03-04 00:00:00
0Li000000000000685,800000000000000174,01t000000000000039,Kit Completo,8 EF,Básico,352,181.39,0.0954,57758.06,2022-03-04 00:00:00
0Li000000000000686,800000000000000175,01t000000000000010,Impresso,1 EM,Premium,99,250.82,0.0578,23395.94,2025-02-08 00:00:00
0Li000000000000687,800000000000000175,01t000000000000021,Digital,8 EF,Premium,204,151.28,0.1014,27731.8,2025-02-08 00:00:00
0Li000000000000688,800000000000000176,01t000000000000039,Kit Completo,4 EF,Standard,35,20.78,0.0523,689.26,2023-01-01 00:00:00
0Li000000000000689,800000000000000176,01t000000000000023,Digital,9 EF,Standard,335,115.62,0.0723,35932.33,2023-01-01 00:00:00
0Li000000000000690,800000000000000177,01t000000000000010,Impresso,7 EF,Premium,217,125.76,0.0246,26618.59,2024-01-28 00:00:00
0Li000000000000691,800000000000000177,01t000000000000052,Digital,6 EF,Básico,147,163.27,0.1981,19246.15,2024-01-28 00:00:00
0Li000000000000692,800000000000000177,01t000000000000004,Digital,1 EM,Standard,197,106.84,0.034,20331.87,2024-01-28 00:00:00
0Li000000000000693,800000000000000177,01t000000000000047,Digital,8 EF,Premium,31,174.71,0.0079,5373.22,2024-01-28 00:00:00
0Li000000000000694,800000000000000177,01t000000000000027,Digital,1 EM,Básico,116,87.31,0.1204,8908.55,2024-01-28 00:00:00
0Li000000000000695,800000000000000177,01t000000000000030,Impresso,1 EM,Básico,326,119.42,0.1997,31156.42,2024-01-28 00:00:00
0Li000000000000696,800000000000000178,01t000000000000012,Impresso,1 EF,Premium,74,38.06,0.0536,2665.48,2024-03-11 00:00:00
0Li000000000000697,800000000000000178,01t000000000000056,Kit Completo,9 EF,Básico,210,90.79,0.1057,17050.63,2024-03-11 00:00:00
0Li000000000000698,800000000000000178,01t000000000000048,Impresso,2 EM,Premium,12,93.25,0.1467,954.84,2024-03-11 00:00:00
0Li000000000000699,800000000000000178,01t000000000000036,Impresso,4 EF,Básico,495,152.62,0.1761,62243.09,2024-03-11 00:00:00
0Li000000000000700,800000000000000178,01t000000000000013,Kit Completo,2 EM,Premium,203,221.09,0.0375,43198.22,2024-03-11 00:00:00
0Li000000000000701,800000000000000178,01t000000000000026,Impresso,3 EF,Básico,147,87.82,0.1346,11171.92,2024-03-11 00:00:00
0Li000000000000702,800000000000000179,01t000000000000040,Kit Completo,1 EM,Básico,357,102.64,0.0342,35389.31,2025-03-16 00:00:00
0Li000000000000703,800000000000000179,01t000000000000043,Impresso,3 EF,Premium,351,224.55,0.0815,72393.46,2025-03-16 00:00:00
0Li000000000000704,800000000000000179,01t000000000000016,Digital,6 EF,Básico,460,137.54,0.1434,54195.71,2025-03-16 00:00:00
0Li000000000000705,800000000000000179,01t000000000000047,Digital,5 EF,Standard,442,167.93,0.0428,71048.23,2025-03-16 00:00:00
0Li000000000000706,800000000000000179,01t000000000000006,Impresso,5 EF,Básico,246,264.56,0.1644,54382.32,2025-03-16 00:00:00
0Li000000000000707,800000000000000180,01t000000000000011,Impresso,5 EF,Premium,191,284.92,0.0747,50354.57,2023-03-19 00:00:00
0Li000000000000708,800000000000000180,01t000000000000012,Impresso,6 EF,Standard,216,240.82,0.1442,44516.25,2023-03-19 00:00:00
0Li000000000000709,800000000000000180,01t000000000000035,Kit Completo,3 EM,Premium,359,72.35,0.0383,24978.86,2023-03-19 00:00:00
0Li000000000000710,800000000000000180,01t000000000000043,Impresso,5 EF,Standard,53,151.55,0.0615,7538.17,2023-03-19 00:00:00
0Li000000000000711,800000000000000180,01t000000000000033,Digital,1 EF,Premium,304,288.79,0.1061,78477.41,2023-03-19 00:00:00
0Li000000000000712,800000000000000181,01t000000000000024,Impresso,3 EF,Standard,133,175.71,0.1002,21027.81,2025-03-17 00:00:00
0Li000000000000713,800000000000000181,01t000000000000022,Kit Completo,3 EM,Premium,381,292.29,0.0931,100994.64,2025-03-17 00:00:00
0Li000000000000714,800000000000000182,01t000000000000003,Digital,5 EF,Premium,158,212.31,0.0115,33159.21,2024-01-10 00:00:00
0Li000000000000715,800000000000000182,01t000000000000014,Impresso,6 EF,Premium,479,80.52,0.1939,31090.54,2024-01-10 00:00:00
0Li000000000000716,800000000000000182,01t000000000000054,Impresso,3 EM,Premium,279,92.16,0.063,24092.74,2024-01-10 00:00:00
0Li000000000000717,800000000000000182,01t000000000000026,Impresso,2 EF,Premium,382,82.13,0.0283,30485.79,2024-01-10 00:00:00
0Li000000000000718,800000000000000183,01t000000000000046,Impresso,2 EF,Básico,317,147.33,0.0933,42346.16,2024-02-11 00:00:00
0Li000000000000719,800000000000000183,01t000000000000004,Digital,2 EF,Básico,320,293.17,0.0482,89292.55,2024-02-11 00:00:00
0Li000000000000720,800000000000000184,01t000000000000032,Kit Completo,4 EF,Premium,120,57.72,0.1288,6034.28,2022-03-24 00:00:00
0Li000000000000721,800000000000000184,01t000000000000057,Digital,2 EF,Básico,218,259.35,0.1447,48357.21,2022-03-24 00:00:00
0Li000000000000722,800000000000000184,01t000000000000049,Digital,7 EF,Premium,268,159.07,0.1923,34432.86,2022-03-24 00:00:00
0Li000000000000723,800000000000000185,01t000000000000033,Digital,9 EF,Premium,449,134.02,0.1105,53525.64,2025-01-16 00:00:00
0Li000000000000724,800000000000000185,01t000000000000001,Kit Completo,1 EF,Básico,476,71.75,0.1641,28548.49,2025-01-16 00:00:00
0Li000000000000725,800000000000000185,01t000000000000007,Impresso,3 EF,Básico,181,238.02,0.0224,42116.59,2025-01-16 00:00:00
0Li000000000000726,800000000000000185,01t000000000000034,Digital,6 EF,Standard,483,23.67,0.1377,9858.34,2025-01-16 00:00:00
0Li000000000000727,800000000000000185,01t000000000000041,Digital,1 EM,Premium,369,159.26,0.1459,50192.84,2025-01-16 00:00:00
0Li000000000000728,800000000000000186,01t000000000000059,Kit Completo,7 EF,Standard,11,267.04,0.136,2537.95,2023-02-06 00:00:00
0Li000000000000729,800000000000000186,01t000000000000040,Kit Completo,2 EF,Standard,415,116.82,0.1772,39889.59,2023-02-06 00:00:00
0Li000000000000730,800000000000000186,01t000000000000039,Kit Completo,2 EM,Básico,46,246.38,0.1742,9359.19,2023-02-06 00:00:00
0Li000000000000731,800000000000000186,01t000000000000019,Digital,7 EF,Básico,65,170.98,0.0452,10611.36,2023-02-06 00:00:00
0Li000000000000732,800000000000000186,01t000000000000031,Kit Completo,7 EF,Premium,185,254.66,0.1173,41585.85,2023-02-06 00:00:00
0Li000000000000733,800000000000000187,01t000000000000053,Kit Completo,1 EM,Básico,380,64.15,0.0431,23326.35,2025-02-10 00:00:00
0Li000000000000734,800000000000000187,01t000000000000010,Impresso,6 EF,Standard,47,87.24,0.055,3874.76,2025-02-10 00:00:00
0Li000000000000735,800000000000000187,01t000000000000005,Kit Completo,3 EM,Básico,57,91.44,0.0073,5174.03,2025-02-10 00:00:00
0Li000000000000736,800000000000000188,01t000000000000009,Kit Completo,1 EF,Standard,276,170.11,0.1881,38119.0,2025-01-16 00:00:00
0Li000000000000737,800000000000000188,01t000000000000041,Digital,8 EF,Standard,20,237.85,0.0675,4435.9,2025-01-16 00:00:00
0Li000000000000738,800000000000000188,01t000000000000028,Kit Completo,9 EF,Básico,232,290.56,0.1488,57379.32,2025-01-16 00:00:00
0Li000000000000739,800000000000000188,01t000000000000007,Impresso,1 EF,Premium,69,228.98,0.0853,14451.91,2025-01-16 00:00:00
0Li000000000000740,800000000000000189,01t000000000000056,Kit Completo,7 EF,Standard,38,165.67,0.0406,6039.86,2022-01-12 00:00:00
0Li000000000000741,800000000000000189,01t000000000000057,Digital,1 EF,Standard,321,44.75,0.1742,11862.41,2022-01-12 00:00:00
0Li000000000000742,800000000000000189,01t000000000000010,Impresso,3 EM,Premium,360,147.58,0.0641,49723.24,2022-01-12 00:00:00
0Li000000000000743,800000000000000190,01t000000000000012,Impresso,6 EF,Premium,403,81.21,0.1795,26853.02,2024-02-12 00:00:00
0Li000000000000744,800000000000000190,01t000000000000053,Kit Completo,1 EM,Premium,230,162.54,0.0367,36012.2,2024-02-12 00:00:00
0Li000000000000745,800000000000000191,01t000000000000041,Digital,2 EM,Premium,443,155.88,0.1526,58517.07,2025-03-23 00:00:00
0Li000000000000746,800000000000000191,01t000000000000040,Kit Completo,5 EF,Básico,117,295.5,0.1663,28823.93,2025-03-23 00:00:00
0Li000000000000747,800000000000000191,01t000000000000003,Digital,1 EF,Básico,69,87.79,0.1793,4971.4,2025-03-23 00:00:00
0Li000000000000748,800000000000000191,01t000000000000029,Impresso,8 EF,Básico,409,74.34,0.0597,28589.88,2025-03-23 00:00:00
0Li000000000000749,800000000000000191,01t000000000000059,Kit Completo,7 EF,Premium,291,226.26,0.1057,58882.2,2025-03-23 00:00:00
0Li000000000000750,800000000000000192,01t000000000000015,Kit Completo,1 EF,Premium,340,124.8,0.1448,36287.85,2022-02-03 00:00:00
0Li000000000000751,800000000000000192,01t000000000000043,Impresso,1 EM,Premium,199,146.43,0.1388,25095.0,2022-02-03 00:00:00
0Li000000000000752,800000000000000192,01t000000000000033,Digital,2 EF,Standard,198,298.09,0.1162,52163.48,2022-02-03 00:00:00
0Li000000000000753,800000000000000193,01t000000000000037,Digital,8 EF,Standard,103,281.79,0.1429,24876.79,2022-01-28 00:00:00
0Li000000000000754,800000000000000193,01t000000000000038,Impresso,3 EM,Básico,423,66.37,0.1512,23829.64,2022-01-28 00:00:00
0Li000000000000755,800000000000000193,01t000000000000040,Kit Completo,1 EM,Standard,492,195.27,0.1533,81344.87,2022-01-28 00:00:00
0Li000000000000756,800000000000000193,01t000000000000056,Kit Completo,2 EM,Básico,409,203.9,0.1661,69543.17,2022-01-28 00:00:00
0Li000000000000757,800000000000000194,01t000000000000048,Impresso,8 EF,Premium,383,209.25,0.1522,67945.02,2023-02-09 00:00:00
0Li000000000000758,800000000000000194,01t000000000000057,Digital,6 EF,Básico,277,102.75,0.1071,25413.5,2023-02-09 00:00:00
0Li000000000000759,800000000000000194,01t000000000000025,Kit Completo,6 EF,Básico,336,286.54,0.0496,91502.08,2023-02-09 00:00:00
0Li000000000000760,800000000000000194,01t000000000000007,Impresso,5 EF,Básico,160,25.96,0.1001,3737.82,2023-02-09 00:00:00
0Li000000000000761,800000000000000194,01t000000000000040,Kit Completo,3 EF,Premium,415,292.96,0.0389,116849.0,2023-02-09 00:00:00
0Li000000000000762,800000000000000194,01t000000000000007,Impresso,4 EF,Standard,104,254.97,0.1614,22237.06,2023-02-09 00:00:00
0Li000000000000763,800000000000000195,01t000000000000050,Digital,1 EF,Standard,230,133.18,0.112,27200.68,2025-02-21 00:00:00
0Li000000000000764,800000000000000195,01t000000000000040,Kit Completo,3 EF,Standard,368,26.43,0.1116,8640.79,2025-02-21 00:00:00
0Li000000000000765,800000000000000195,01t000000000000041,Digital,1 EF,Básico,70,148.01,0.0835,9495.58,2025-02-21 00:00:00
0Li000000000000766,800000000000000196,01t000000000000012,Impresso,3 EM,Premium,393,80.45,0.1123,28066.28,2022-01-15 00:00:00
0Li000000000000767,800000000000000196,01t000000000000034,Digital,1 EM,Standard,320,81.71,0.134,22643.48,2022-01-15 00:00:00
0Li000000000000768,800000000000000196,01t000000000000042,Impresso,2 EM,Básico,134,271.59,0.104,32608.18,2022-01-15 00:00:00
0Li000000000000769,800000000000000196,01t000000000000049,Digital,1 EF,Standard,18,254.07,0.1962,3675.99,2022-01-15 00:00:00
0Li000000000000770,800000000000000196,01t000000000000027,Digital,3 EM,Básico,464,205.8,0.1963,76746.28,2022-01-15 00:00:00
0Li000000000000771,800000000000000197,01t000000000000028,Kit Completo,3 EF,Standard,184,28.38,0.1609,4381.71,2022-02-15 00:00:00
0Li000000000000772,800000000000000197,01t000000000000038,Impresso,7 EF,Básico,400,120.44,0.1353,41657.79,2022-02-15 00:00:00
0Li000000000000773,800000000000000197,01t000000000000018,Kit Completo,7 EF,Standard,57,239.41,0.0765,12602.42,2022-02-15 00:00:00
0Li000000000000774,800000000000000197,01t000000000000027,Digital,1 EF,Básico,332,40.39,0.1658,11186.19,2022-02-15 00:00:00
0Li000000000000775,800000000000000197,01t000000000000031,Kit Completo,2 EM,Premium,424,139.27,0.1344,51114.1,2022-02-15 00:00:00
0Li000000000000776,800000000000000197,01t000000000000050,Digital,6 EF,Premium,107,246.03,0.0627,24674.62,2022-02-15 00:00:00
0Li000000000000777,800000000000000198,01t000000000000054,Impresso,3 EF,Premium,108,237.62,0.0797,23617.62,2023-02-18 00:00:00
0Li000000000000778,800000000000000198,01t000000000000038,Impresso,5 EF,Básico,417,236.48,0.17,81848.09,2023-02-18 00:00:00
0Li000000000000779,800000000000000198,01t000000000000058,Digital,3 EF,Standard,30,259.3,0.1665,6483.8,2023-02-18 00:00:00
0Li000000000000780,800000000000000198,01t000000000000049,Digital,9 EF,Standard,124,20.27,0.1335,2177.93,2023-02-18 00:00:00
0Li000000000000781,800000000000000199,01t000000000000026,Impresso,1 EF,Premium,474,267.87,0.0125,125383.25,2025-03-29 00:00:00
0Li000000000000782,800000000000000199,01t000000000000054,Impresso,2 EF,Básico,400,128.41,0.0404,49288.89,2025-03-29 00:00:00
0Li000000000000783,800000000000000199,01t000000000000013,Kit Completo,1 EF,Premium,426,191.33,0.1647,68082.45,2025-03-29 00:00:00
0Li000000000000784,800000000000000199,01t000000000000005,Kit Completo,5 EF,Premium,202,167.79,0.1224,29745.01,2025-03-29 00:00:00
0Li000000000000785,800000000000000199,01t000000000000019,Digital,6 EF,Premium,332,189.83,0.1716,52208.72,2025-03-29 00:00:00
0Li000000000000786,800000000000000199,01t000000000000030,Impresso,9 EF,Premium,218,236.62,0.1726,42679.91,2025-03-29 00:00:00
0Li000000000000787,800000000000000200,01t000000000000029,Impresso,3 EM,Standard,338,135.12,0.0287,44359.81,2023-01-29 00:00:00
0Li000000000000788,800000000000000200,01t000000000000015,Kit Completo,8 EF,Standard,336,98.34,0.0034,32929.9,2023-01-29 00:00:00
0Li000000000000789,800000000000000200,01t000000000000029,Impresso,3 EM,Standard,316,98.82,0.0325,30212.24,2023-01-29 00:00:00
0Li000000000000790,800000000000000200,01t000000000000057,Digital,7 EF,Básico,81,223.29,0.1526,15326.49,2023-01-29 00:00:00
0Li000000000000791,800000000000000200,01t000000000000009,Kit Completo,2 EF,Básico,315,58.41,0.0039,18327.39,2023-01-29 00:00:00
0Li000000000000792,800000000000000200,01t000000000000056,Kit Completo,7 EF,Premium,261,223.0,0.1652,48587.86,2023-01-29 00:00:00
0Li000000000000793,800000000000000201,01t000000000000037,Digital,5 EF,Premium,368,281.1,0.0134,102058.64,2025-02-14 00:00:00
0Li000000000000794,800000000000000201,01t000000000000026,Impresso,2 EF,Premium,489,166.71,0.1067,72822.88,2025-02-14 00:00:00
0Li000000000000795,800000000000000201,01t000000000000013,Kit Completo,3 EF,Standard,113,147.08,0.0178,16324.2,2025-02-14 00:00:00
0Li000000000000796,800000000000000202,01t000000000000046,Impresso,7 EF,Premium,486,67.95,0.0689,30748.37,2024-03-28 00:00:00
0Li000000000000797,800000000000000202,01t000000000000030,Impresso,4 EF,Premium,288,279.61,0.0929,73046.66,2024-03-28 00:00:00
0Li000000000000798,800000000000000202,01t000000000000044,Digital,7 EF,Premium,62,42.01,0.0327,2519.45,2024-03-28 00:00:00
0Li000000000000799,800000000000000202,01t000000000000015,Kit Completo,2 EM,Standard,394,138.13,0.165,45443.39,2024-03-28 00:00:00
0Li000000000000800,800000000000000203,01t000000000000030,Impresso,7 EF,Premium,263,172.91,0.1953,36594.0,2023-01-10 00:00:00
0Li000000000000801,800000000000000203,01t000000000000013,Kit Completo,9 EF,Standard,121,145.3,0.1783,14446.55,2023-01-10 00:00:00
0Li000000000000802,800000000000000203,01t000000000000020,Digital,3 EF,Básico,145,185.92,0.1452,23044.04,2023-01-10 00:00:00
0Li000000000000803,800000000000000204,01t000000000000004,Digital,1 EF,Premium,82,261.95,0.0588,20216.88,2022-02-07 00:00:00
0Li000000000000804,800000000000000204,01t000000000000028,Kit Completo,8 EF,Premium,151,99.73,0.0106,14899.6,2022-02-07 00:00:00
0Li000000000000805,800000000000000204,01t000000000000044,Digital,9 EF,Premium,138,252.96,0.0797,32126.27,2022-02-07 00:00:00
0Li000000000000806,800000000000000204,01t000000000000060,Impresso,8 EF,Básico,82,273.41,0.1482,19097.03,2022-02-07 00:00:00
0Li000000000000807,800000000000000205,01t000000000000011,Impresso,3 EF,Básico,478,72.26,0.0028,34443.57,2023-03-26 00:00:00
0Li000000000000808,800000000000000205,01t000000000000006,Impresso,9 EF,Premium,459,157.64,0.1641,60483.02,2023-03-26 00:00:00
0Li000000000000809,800000000000000205,01t000000000000007,Impresso,7 EF,Premium,331,74.15,0.1039,21993.56,2023-03-26 00:00:00
0Li000000000000810,800000000000000205,01t000000000000037,Digital,3 EM,Básico,289,115.24,0.1659,27779.17,2023-03-26 00:00:00
0Li000000000000811,800000000000000205,01t000000000000039,Kit Completo,4 EF,Básico,234,85.48,0.0852,18298.12,2023-03-26 00:00:00
0Li000000000000812,800000000000000205,01t000000000000016,Digital,9 EF,Básico,458,52.2,0.1031,21442.73,2023-03-26 00:00:00
0Li000000000000813,800000000000000206,01t000000000000027,Digital,8 EF,Básico,24,114.77,0.1145,2439.09,2024-02-04 00:00:00
0Li000000000000814,800000000000000206,01t000000000000002,Digital,3 EM,Básico,262,239.97,0.1177,55472.09,2024-02-04 00:00:00
0Li000000000000815,800000000000000206,01t000000000000028,Kit Completo,8 EF,Standard,216,210.61,0.1989,36443.45,2024-02-04 00:00:00
0Li000000000000816,800000000000000206,01t000000000000045,Digital,4 EF,Standard,41,132.74,0.1876,4421.36,2024-02-04 00:00:00
0Li000000000000817,800000000000000207,01t000000000000050,Digital,6 EF,Premium,423,61.03,0.1585,21723.9,2022-01-27 00:00:00
0Li000000000000818,800000000000000207,01t000000000000025,Kit Completo,3 EF,Premium,286,60.22,0.1318,14952.94,2022-01-27 00:00:00
0Li000000000000819,800000000000000207,01t000000000000015,Kit Completo,2 EF,Standard,332,117.81,0.1348,33840.5,2022-01-27 00:00:00
0Li000000000000820,800000000000000207,01t000000000000044,Digital,6 EF,Básico,457,204.68,0.003,93258.14,2022-01-27 00:00:00
0Li000000000000821,800000000000000207,01t000000000000029,Impresso,1 EM,Premium,489,49.37,0.053,22862.41,2022-01-27 00:00:00
0Li000000000000822,800000000000000207,01t000000000000047,Digital,3 EF,Premium,47,166.39,0.154,6616.0,2022-01-27 00:00:00
0Li000000000000823,800000000000000208,01t000000000000009,Kit Completo,1 EM,Premium,177,179.0,0.1938,25542.83,2023-02-03 00:00:00
0Li000000000000824,800000000000000208,01t000000000000036,Impresso,4 EF,Standard,312,169.59,0.1364,45694.87,2023-02-03 00:00:00
0Li000000000000825,800000000000000208,01t000000000000040,Kit Completo,1 EF,Premium,321,171.72,0.1567,46484.48,2023-02-03 00:00:00
0Li000000000000826,800000000000000208,01t000000000000009,Kit Completo,1 EF,Básico,466,277.2,0.1702,107189.58,2023-02-03 00:00:00
0Li000000000000827,800000000000000208,01t000000000000045,Digital,7 EF,Básico,383,84.34,0.1684,26862.53,2023-02-03 00:00:00
0Li000000000000828,800000000000000208,01t000000000000039,Kit Completo,5 EF,Básico,376,213.59,0.1015,72158.39,2023-02-03 00:00:00
